type,juri,role,sop,filename,topic_id
ARSON,PO,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Create a call', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",PO - ARSON.docx,1
ARSON,RI,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', ' Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",RI - ARSON.docx,1
ARSON,RM,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",RM - ARSON.docx,1
ARSON,SC,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",SC - ARSON.docx,1
ARSON,SQ,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",SQ - ARSON.docx,1
ARSON,SX,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",SX - ARSON.docx,1
ARSON,UN,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",UN - ARSON.docx,1
ARSON,VA,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",VA - ARSON.docx,1
ARSON,WP,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",WP - ARSON.docx,1
ARSON,WV,call taker,"['In progress or doubt if fire is out', 'Create a call ', 'Get a co-worker to notify the Fire Department', 'Call from Fire Department', 'Create a call', 'Car fires and explosions relating to a vehicle', 'Downstream to the Fire Department', 'Fire is completely out ', 'Create a call', 'Questions:', 'Type of structure', 'Any injuries?', 'Advise BCAS if injuries', 'Any other person or property in danger?']",WV - ARSON.docx,1
ARSON,AB,dispatcher,"['Assign a member', 'Advise Patrol NCO for large structure fires']",AB - ARSON.docx,2
ARSON,BI,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",BI - ARSON.docx,8
ARSON,BU,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",BU - ARSON.docx,8
ARSON,DE,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",DE - ARSON.docx,8
ARSON,NW,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",NW - ARSON.docx,8
ARSON,PO,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Car fires and explosions relating to a vehicle', 'Assign a member', 'Fire is completely out', 'Assign a member']",PO - ARSON.docx,8
ARSON,RI,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",RI - ARSON.docx,8
ARSON,RM,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",RM - ARSON.docx,8
ARSON,SC,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",SC - ARSON.docx,8
ARSON,SQ,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",SQ - ARSON.docx,8
ARSON,SX,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",SX - ARSON.docx,8
ARSON,UN,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",UN - ARSON.docx,8
ARSON,VA,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",VA - ARSON.docx,8
ARSON,WP,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",WP - ARSON.docx,8
ARSON,WV,dispatcher,"['In progress or doubt if fire is out', 'Assign a member', 'Call from Fire Department', 'Assign a member', 'Fire is completely out', 'Assign a member']",WV - ARSON.docx,8
MVIPOL,AB,call taker,"['Create a call', 'Advise Fire and/or BC Ambulance as required']",AB - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,DE,call taker,"['Create a call', 'Advise Fire and/or BC Ambulance as required']",DE - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,PO,call taker,"['Create a call', 'Advise Fire and/or BC Ambulance as required']",PO - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,WV,call taker,"['Create a call', 'Advise Fire and/or BC Ambulance as required']",WV - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,BI,call taker,"['Create a call', 'Notify Fire and BCAS as required']",BI - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,BU,call taker,"['Create a call', 'Notify Fire and BCAS as required']",BU - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,DFPF,call taker,"['Create a call', 'Notify Fire and BCAS as required']",DFPF - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,NW,call taker,"['Create a call', 'Notify Fire and BCAS as required']",NW - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,RI,call taker,"['Create a call', 'Notify Fire and BCAS as required']",RI - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,RM,call taker,"['Create a call', 'Notify Fire and BCAS as required']",RM - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,SQ,call taker,"['Create a call', 'Notify Fire and BCAS as required']",SQ - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,SX,call taker,"['Create a call', 'Notify Fire and BCAS as required']",SX - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,UN,call taker,"['Create a call', 'Notify Fire and BCAS as required']",UN - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,VA,call taker,"['Create a call', 'Notify Fire and BCAS as required']",VA - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,WP,call taker,"['Create a call', 'Notify Fire and BCAS as required']",WP - MVIPOL - MVI with police vehicle.docx,4
MVIPOL,AB,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Road NCO']",AB - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,BI,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Watch Commander', 'Assign a member', 'Request ICARS (Lower Mainland District Integrated Collision Analyst and Reconstruction Service) upon member request']",BI - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,DE,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Duty NCO']",DE - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,DFPF,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Watch Commander', 'Assign a member', 'Request ICARS (Lower Mainland District Integrated Collision Analyst and Reconstruction Service) upon member request']",DFPF - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,NW,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Field Supervisor', 'Assign a member', 'Request the collision analyst or Reconstructionist upon member request']",NW - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,PO,dispatcher,"['Notify Fire and BCAS as required', 'Assign a Field Supervisor']",PO - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,RI,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Watch Commander', 'Assign a member', 'Request ICARS (Lower Mainland District Integrated Collision Analyst and Reconstruction Service) upon member request']",RI - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,RM,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Watch Commander', 'Assign a member', 'Request ICARS (Lower Mainland District Integrated Collision Analyst and Reconstruction Service) upon member request']",RM - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,SX,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Watch Commander', 'Assign a member', 'Request ICARS (Lower Mainland District Integrated Collision Analyst and Reconstruction Service) upon member request']",SX - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,UN,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Watch Commander', 'Assign a member', 'Request ICARS (Lower Mainland District Integrated Collision Analyst and Reconstruction Service) upon member request']",UN - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,VA,dispatcher,"['Notify Fire and BCAS as required', 'Advise the Field Supervisor', 'Assign C.I.U. (Collision Investigation unit)', 'If C.I.U. is unavailable', 'Assign a member ']",VA - MVIPOL - MVI with police vehicle.docx,1
MVIPOL,SQ,dispatcher,"['Assign a traffic member', 'Sea to Sky Traffic services if call is south of Murrin Lake or north of the Big Orange Bridge', 'Squamish Municipal Traffic if call is north of Murrin Lake or south of the Big Orange Bridge', 'If no traffic member available', 'Assign a member', 'Notify:', 'The Sea to Sky Traffic Services NCO i/c shall be notified of all serious or fatal MVI’s or other significant incidents on Hwy 99 once police, fire and BCAS have been dispatched.', 'The Sea to Sky Traffic Services members on shift to be notified of any MVI’s or other incidents on Hwy 99 once police, fire and BCAS have been dispatched.  Members to assist as requested / required.', 'Upon direction from member:', 'Make the calls for ICARS (Lower Mainland District Integrated Collision Analyst and Reconstruction Service) through E Division HQ OC.', 'Notify neighboring police agencies and BCAS and transit (i.e. West Vancouver Police and / or Whistler RCMP of road closure situations or delays.)', 'Notify West Vancouver Police to assist with stopping traffic south of the collision (if required) to ensure vehicles are not queued in areas prone to rock fall/slides.', 'When a Highway Closure Occurs:', 'Wait for direction from a member and the do the following:', 'Contact PHCC (Provincial Highways Communications Center) and advise:', 'Location of incident ', 'Cause of Closure ', 'Estimated duration;', 'Assistance required by MoT/Maintenance Cont ', 'Remind PHCC to get message to applicable OVERHEAD READER BOARDS, DRIVE BC website and “fan out” to RADIO MEDIA ', 'Obtain callback contact name and phone number for supervisor on shift ', 'When Highway is Reopened or Lengthy Delay in Reopening Occurs (longer than one hour)', 'Upon direction from member, the dispatch will:', 'Advise PHCC and neighboring police agencies of update promptly upon reopening of the highway;', 'Remind PHCC to update applicable OVERHEAD READER BOARDS, DRIVE BC website and to perform “fan out” to RADIO MEDIA.l']",SQ - MVIPOL - MVI with police vehicle.docx,2
